"id","dbogota","djamundi","d1993","d1995","d1997","vouch0","sex","age","mom_sch","mom_age","dad_sch","dad_age","stratams","rept6","totscyrs","finish6","finish7","finish8","usngsch","hoursum","working","married","haschild","test_tak","response","svy"
21312,1,0,0,0,1,0,0,13,6,42,3,50,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21314,1,0,0,0,1,1,1,13,10,36,,,0,1,3,1,0,0,0,0,0,0,0,0,1,1
21315,1,0,0,0,1,1,0,12,5,37,5,38,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21318,1,0,0,0,1,1,0,14,5,35,,,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21319,1,0,0,0,1,1,0,12,8,36,5,39,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21322,1,0,0,0,1,1,0,12,3,32,1,43,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21324,1,0,0,0,1,1,1,14,2,30,,,0,0,3,1,0,0,1,0,0,0,0,0,1,1
21326,1,0,0,0,1,1,1,13,7,37,5,39,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21328,1,0,0,0,1,1,0,16,5,56,5,56,0,0,5,1,1,1,0,0,0,0,0,0,1,1
21329,1,0,0,0,1,0,1,13,5,43,5,50,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21330,1,0,0,0,1,0,1,14,5,47,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21331,1,0,0,0,1,0,1,17,5,33,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21332,1,0,0,0,1,0,1,13,7,33,11,46,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21333,1,0,0,0,1,0,1,14,3,41,,,0,0,1,1,0,0,0,0,0,0,0,0,1,1
21335,1,0,0,0,1,0,0,17,8,39,5,40,0,0,4,1,1,1,0,0,0,0,0,0,1,1
21337,1,0,0,0,1,0,0,14,4,38,2,47,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21338,1,0,0,0,1,0,1,13,11,47,3,46,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21341,1,0,0,0,1,0,1,12,7,32,7,33,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21345,1,0,0,0,1,1,1,12,,35,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21346,1,0,0,0,1,1,1,16,7,33,5,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21347,1,0,0,0,1,1,0,13,5,34,7,45,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21348,1,0,0,0,1,1,0,12,7,38,8,32,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21349,1,0,0,0,1,1,1,12,6,42,,,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21352,1,0,0,0,1,1,0,12,,43,,50,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21354,1,0,0,0,1,1,1,12,11,35,10,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21356,1,0,0,0,1,1,1,13,,,8,38,0,0,2,0,0,0,0,0,0,0,0,0,1,1
21361,1,0,0,0,1,0,1,12,6,32,7,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21364,1,0,0,0,1,0,1,13,9,39,7,39,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21365,1,0,0,0,1,0,0,14,9,41,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21366,1,0,0,0,1,0,1,15,5,64,,,0,0,2,1,0,0,0,0,1,0,0,0,1,1
21367,1,0,0,0,1,0,1,13,5,33,5,34,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21374,1,0,0,0,1,1,1,12,7,37,5,36,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21377,1,0,0,0,1,1,1,14,0,49,0,47,0,0,3,1,0,0,0,0,0,0,0,0,1,1
21379,1,0,0,0,1,1,1,13,11,40,11,38,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21381,1,0,0,0,1,1,0,11,7,39,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21384,1,0,0,0,1,1,1,12,7,41,5,45,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21385,1,0,0,0,1,1,0,12,8,37,8,43,0,0,3,1,0,0,1,0,0,0,0,0,1,1
21387,1,0,0,0,1,1,0,13,8,36,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1
21395,1,0,0,0,1,0,1,12,5,39,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21397,1,0,0,0,1,0,0,13,,,5,38,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21399,1,0,0,0,1,0,0,13,,,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21401,1,0,0,0,1,0,1,16,5,46,5,54,0,1,3,1,0,0,0,0,0,0,0,0,1,1
21402,1,0,0,0,1,0,1,16,7,35,8,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21404,1,0,0,0,1,1,1,13,5,36,11,43,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21406,1,0,0,0,1,1,1,13,11,36,,40,1,0,3,1,1,0,1,0,0,0,0,0,1,1
21407,1,0,0,0,1,1,1,12,8,39,5,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21408,1,0,0,0,1,1,0,12,6,31,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21409,1,0,0,0,1,1,1,14,7,48,7,49,0,0,3,1,1,1,0,0,0,0,0,0,1,1
21410,1,0,0,0,1,1,1,12,11,30,,32,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21411,1,0,0,0,1,1,1,12,3,54,2,52,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21412,1,0,0,0,1,1,1,12,11,45,5,59,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21413,1,0,0,0,1,1,0,12,5,36,,35,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21414,1,0,0,0,1,1,1,14,5,38,5,49,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21417,1,0,0,0,1,1,0,12,6,43,5,43,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21418,1,0,0,0,1,1,0,14,1,38,5,42,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21420,1,0,0,0,1,0,0,,,,,,1,,,,,,,,,,,0,1,1
21422,1,0,0,0,1,0,0,15,5,42,,,1,0,2,1,0,0,0,12,1,0,0,0,1,1
21423,1,0,0,0,1,0,1,12,11,36,,,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21428,1,0,0,0,1,0,1,12,11,45,4,40,0,0,3,1,0,0,0,0,0,0,0,0,1,1
21430,1,0,0,0,1,0,0,12,7,28,3,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21431,1,0,0,0,1,0,1,14,3,34,5,36,0,0,1,1,0,0,0,0,0,0,0,0,1,1
21432,1,0,0,0,1,0,0,16,5,33,,,0,0,1,1,0,0,0,8,1,0,0,0,1,1
21433,1,0,0,0,1,0,0,12,11,50,11,54,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21434,1,0,0,0,1,1,0,14,5,40,7,46,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21436,1,0,0,0,1,1,0,14,8,34,11,48,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21438,1,0,0,0,1,1,1,16,2,46,9,43,0,0,3,1,0,0,0,0,0,0,0,0,1,1
21439,1,0,0,0,1,1,0,11,11,33,11,34,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21440,1,0,0,0,1,1,0,11,8,36,11,37,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21441,1,0,0,0,1,1,1,12,9,34,11,39,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21442,1,0,0,0,1,1,0,12,9,42,9,40,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21445,1,0,0,0,1,0,1,13,3,34,3,43,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21446,1,0,0,0,1,0,0,13,6,38,9,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21447,1,0,0,0,1,0,0,11,,,,,1,,1,1,0,0,0,0,0,,,0,1,1
21448,1,0,0,0,1,0,0,13,7,33,,32,0,1,2,1,0,0,0,0,0,0,0,0,1,1
21450,1,0,0,0,1,0,1,15,2,26,5,36,0,1,3,1,0,0,0,40,1,0,0,0,1,1
21453,1,0,0,0,1,0,0,12,7,32,,38,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21456,1,0,0,0,1,1,1,14,9,42,10,43,0,1,3,1,0,0,1,0,0,0,0,0,1,1
21457,1,0,0,0,1,1,0,11,7,37,11,40,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21458,1,0,0,0,1,1,1,16,7,33,7,35,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21459,1,0,0,0,1,1,0,14,11,44,9,39,0,1,3,1,0,0,0,0,0,0,0,0,1,1
21462,1,0,0,0,1,1,1,13,5,32,,39,1,1,2,0,0,0,0,0,0,0,0,0,1,1
21465,1,0,0,0,1,1,1,14,5,40,,,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21467,1,0,0,0,1,1,0,12,8,27,11,30,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21468,1,0,0,0,1,1,1,11,11,33,8,34,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21469,1,0,0,0,1,0,0,15,0,42,5,43,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21471,1,0,0,0,1,0,1,12,9,35,11,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21472,1,0,0,0,1,0,1,12,8,39,8,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21473,1,0,0,0,1,0,0,13,6,38,1,39,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21476,1,0,0,0,1,0,0,13,5,34,5,34,0,0,3,1,1,0,0,0,0,0,0,0,1,1
21479,1,0,0,0,1,0,0,15,6,32,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21480,1,0,0,0,1,0,0,12,9,40,5,53,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21483,1,0,0,0,1,0,1,14,5,38,5,41,1,0,2,1,1,0,0,0,0,0,0,0,1,1
