"year","activity","sex","age_group","hours"
1936,"home_production","female","14-17",16.6382608695652
1936,"home_production","female","18-24",32.4278605417767
1936,"home_production","female","25-54",44.5412715862511
1936,"home_production","female","55-64",42.9199180161535
1936,"home_production","female","65+",38.0756138692618
1936,"home_production","male","14+",6.99908234709333
1936,"home_production","male","14-17",3.65067428571429
1936,"home_production","male","18-24",7.29255607682832
1936,"home_production","male","25-54",6.96743035108272
1936,"home_production","male","55-64",7.81930422937485
1936,"home_production","male","65+",9.79615333582079
1937,"home_production","all","14+",22.965779972668
1937,"home_production","all","14-17",10.0490574980955
1937,"home_production","all","18-24",20.0853614332593
1937,"home_production","all","25-54",25.6529622224727
1937,"home_production","all","55-64",24.9997190598095
1937,"home_production","all","65+",24.2650529980471
1937,"home_production","female","14+",38.7870694637072
1937,"home_production","female","14-17",16.471
1937,"home_production","female","18-24",32.3290577806557
1937,"home_production","female","25-54",44.2809080242778
1937,"home_production","female","55-64",42.8470043013583
1937,"home_production","female","65+",38.1030099313665
1937,"home_production","male","14+",7.11996482113316
1937,"home_production","male","14-17",3.66504
1937,"home_production","male","18-24",7.32082838875223
1937,"home_production","male","25-54",7.09439439925232
1937,"home_production","male","55-64",8.00648658346763
1937,"home_production","male","65+",10.039245467971
1938,"home_production","all","14+",23.2544263145343
1938,"home_production","all","14-17",9.97686015548974
1938,"home_production","all","18-24",20.4461323801355
1938,"home_production","all","25-54",25.9521811609922
1938,"home_production","all","55-64",25.3460531242644
1938,"home_production","all","65+",24.5187818364384
1938,"home_production","female","14+",38.953011416812
1938,"home_production","female","14-17",16.3032173913043
1938,"home_production","female","18-24",32.804008472322
1938,"home_production","female","25-54",44.3880339418725
1938,"home_production","female","55-64",42.9496266593217
1938,"home_production","female","65+",38.1675773590225
1938,"home_production","male","14+",7.48960691300686
1938,"home_production","male","14-17",3.67952571428571
1938,"home_production","male","18-24",7.57627974658181
1938,"home_production","male","25-54",7.5224297023567
1938,"home_production","male","55-64",8.50917050623617
1938,"home_production","male","65+",10.4237512704435
1939,"home_production","all","14+",23.2423751784065
1939,"home_production","all","14-17",9.90436032771997
1939,"home_production","all","18-24",20.3625395317423
1939,"home_production","all","25-54",25.8872398025717
1939,"home_production","all","55-64",25.4226443994612
1939,"home_production","all","65+",24.6761638938956
1939,"home_production","female","14+",38.7852417177615
1939,"home_production","female","14-17",16.1349130434783
1939,"home_production","female","18-24",32.6485936327564
1939,"home_production","female","25-54",44.0984916646551
1939,"home_production","female","55-64",42.8603942867344
1939,"home_production","female","65+",38.1900523642837
1939,"home_production","male","14+",7.59142266661078
1939,"home_production","male","14-17",3.69413142857143
1939,"home_production","male","18-24",7.58112893178542
1939,"home_production","male","25-54",7.6192486516215
1939,"home_production","male","55-64",8.66864655614603
1939,"home_production","male","65+",10.6570949784062
1940,"home_production","all","14+",23.1720474414896
1940,"home_production","all","14-17",9.83155667817637
1940,"home_production","all","18-24",20.1892401334563
1940,"home_production","all","25-54",25.7448283562589
1940,"home_production","all","55-64",25.4476151574085
1940,"home_production","all","65+",24.8160371547986
1940,"home_production","female","14+",38.558888836714
1940,"home_production","female","14-17",15.9660869565217
1940,"home_production","female","18-24",32.3831160150252
1940,"home_production","female","25-54",43.7271823361471
1940,"home_production","female","55-64",42.7450032028571
1940,"home_production","female","65+",38.2014749441176
1940,"home_production","male","14+",7.63464801347456
1940,"home_production","male","14-17",3.70885714285714
1940,"home_production","male","18-24",7.51727332142857
1940,"home_production","male","25-54",7.6426593
1940,"home_production","male","55-64",8.75263301028571
1940,"home_production","male","65+",10.8671682878151
1941,"home_production","all","14+",23.0369753948935
1941,"home_production","all","14-17",9.76746503793745
1941,"home_production","all","18-24",19.9549676160926
1941,"home_production","all","25-54",25.5528596630802
1941,"home_production","all","55-64",25.2647541110267
1941,"home_production","all","65+",24.7530009158704
1941,"home_production","female","14+",38.3136288779186
1941,"home_production","female","14-17",15.8125
1941,"home_production","female","18-24",32.2516389454584
1941,"home_production","female","25-54",43.3256349968133
1941,"home_production","female","55-64",42.3489413469228
1941,"home_production","female","65+",37.9975881831973
1941,"home_production","male","14+",7.57376801200372
1941,"home_production","male","14-17",3.74604571428571
1941,"home_production","male","18-24",7.15411029127793
1941,"home_production","male","25-54",7.61297984520016
1941,"home_production","male","55-64",8.72568965609951
1941,"home_production","male","65+",10.8685282938262
1942,"home_production","all","14+",22.5980430110664
1942,"home_production","all","14-17",9.7033711435927
1942,"home_production","all","18-24",19.3443033868427
1942,"home_production","all","25-54",25.0009125075613
1942,"home_production","all","55-64",24.7920943705735
1942,"home_production","all","65+",24.5308035787337
1942,"home_production","female","14+",37.5149428626874
1942,"home_production","female","14-17",15.6584782608696
1942,"home_production","female","18-24",31.459352737645
1942,"home_production","female","25-54",42.2605852376396
1942,"home_production","female","55-64",41.4341065582509
1942,"home_production","female","65+",37.5252232950456
1942,"home_production","male","14+",7.46241839553653
1942,"home_production","male","14-17",3.78325428571429
1942,"home_production","male","18-24",6.71074931791485
1942,"home_production","male","25-54",7.53214393442917
1942,"home_production","male","55-64",8.63271099586123
1942,"home_production","male","65+",10.8273624219913
1943,"home_production","all","14+",21.9996325718456
1943,"home_production","all","14-17",9.63927487617712
1943,"home_production","all","18-24",18.5640620450205
1943,"home_production","all","25-54",24.2473749177734
1943,"home_production","all","55-64",24.1792945671545
1943,"home_production","all","65+",24.2440673548241
1943,"home_production","female","14+",36.3158749452034
1943,"home_production","female","14-17",15.5040217391304
1943,"home_production","female","18-24",30.1786567514261
1943,"home_production","female","25-54",40.7166062387556
1943,"home_production","female","55-64",40.1473178169502
1943,"home_production","female","65+",36.8617491055716
1943,"home_production","male","14+",7.43803357239395
1943,"home_production","male","14-17",3.82048285714286
1943,"home_production","male","18-24",6.43148914673495
1943,"home_production","male","25-54",7.53343156186249
1943,"home_production","male","55-64",8.62810280175647
1943,"home_production","male","65+",10.8586659352714
1944,"home_production","all","14+",22.0800594466151
1944,"home_production","all","14-17",9.57517611733941
1944,"home_production","all","18-24",18.6337338445924
1944,"home_production","all","25-54",24.2910305330712
1944,"home_production","all","55-64",24.2043196920513
1944,"home_production","all","65+",24.315709501913
1944,"home_production","female","14+",36.330483122001
1944,"home_production","female","14-17",15.3491304347826
1944,"home_production","female","18-24",30.3343070956363
1944,"home_production","female","25-54",40.6311636986787
1944,"home_production","female","55-64",40.0048392248859
1944,"home_production","female","65+",36.7925163189315
1944,"home_production","male","14+",7.54971155559641
1944,"home_production","male","14-17",3.85773142857143
1944,"home_production","male","18-24",6.39027529651756
1944,"home_production","male","25-54",7.66300383907812
1944,"home_production","male","55-64",8.7706645034487
1944,"home_production","male","65+",11.0009997139919
1945,"home_production","all","14+",22.4816026348707
1945,"home_production","all","14-17",9.51107474933809
1945,"home_production","all","18-24",19.1117645578584
1945,"home_production","all","25-54",24.6780643571565
1945,"home_production","all","55-64",24.5302996665408
1945,"home_production","all","65+",24.5643160391827
1945,"home_production","female","14+",36.8003824542145
1945,"home_production","female","14-17",15.1938043478261
1945,"home_production","female","18-24",31.0045008829755
1945,"home_production","female","25-54",41.0619838889839
1945,"home_production","female","55-64",40.2661818151837
1945,"home_production","female","65+",36.9322934360282
1945,"home_production","male","14+",7.8450575521443
1945,"home_production","male","14-17",3.895
1945,"home_production","male","18-24",6.64578173874975
1945,"home_production","male","25-54",7.96110204742162
1945,"home_production","male","55-64",9.11454279301378
1945,"home_production","male","65+",11.2872917035941
1946,"home_production","all","14+",23.4849844349739
1946,"home_production","all","14-17",9.44697065503748
1946,"home_production","all","18-24",20.3620116948191
1946,"home_production","all","25-54",25.7634747097232
1946,"home_production","all","55-64",25.43354824968
1946,"home_production","all","65+",25.136820151844
1946,"home_production","female","14+",38.2739578249081
1946,"home_production","female","14-17",15.0380434782609
1946,"home_production","female","18-24",32.8905453704021
